"","DateT","Sighting_no","StartPos","Min","Best","Max","Dist","Bearing","PS","Behaviour","Species.x","Pic_no","EndPos","Grp_no","Biopsy","Comments","TimeEnd","elemk","typdat","varn","pdat","Latitude_decimal","Longitude_decimal","id","Genus","lat_name","Species.y","dist","Date","SST_6am","time_diff","wind_speed","visibility"
"1",2021-08-10 13:47:00,5,"44d21.9395N 61d21.0084W",10,15,20,300,5,"S","Trav","pilot whale","C1:     C2:","44d21.8523N 61d20.5147W",1,"No","na",2021-08-10 13:52:00,NA,NA,NA,NA,44.3656583333333,61.35014,1,"Glob","Globicephala melas","pilot whale",0,2021-08-10,NA,1.23333333333333,5.9,5
"2",2021-08-11 17:43:00,8,"44d2.9578N 59d5.6842W",1,1,1,800,15,"S",NA,"sperm whale","C1:     C2:","d  d",1,"No","na",2021-08-11 17:45:00,NA,NA,NA,NA,44.0492966666667,59.0947366666667,2,"Pho","Physeter macrocephalus","sperm whale",0,2021-08-11,18.1,20,14,0.5
"3",2021-08-11 19:31:00,11,"43d58.7725N 58d58.717W",1,1,1,200,90,"P",NA,"northern bottlenose","C1:     C2:","d  d",1,"No","na",2021-08-11 19:38:00,NA,NA,NA,NA,43.9795416666667,58.9786166666667,3,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-11,18.1,1.46666666666667,14,0.5
"4",2021-08-11 20:17:00,12,"43d56.5067N 58d58.7388W",6,8,12,5,0,"P","Bow","atlantic white side","C1:     C2:","d  d",1,"No","na",2021-08-11 20:19:00,NA,NA,NA,NA,43.9417783333333,58.97898,4,"Lag","Lagenorhynchus acutus","atlantic white-sided dolphin",0.151002506265664,2021-08-11,18.1,46,5,0
"5",2021-08-11 20:23:00,13,"43d56.1845N 58d58.7287W",1,2,3,20,120,"P",NA,"atlantic white side","C1:     C2:","43d55.5942N 58d58.4998W",1,"No","na",2021-08-11 20:34:00,NA,NA,NA,NA,43.9364083333333,58.9788116666667,5,"Lag","Lagenorhynchus acutus","atlantic white-sided dolphin",0.151002506265664,2021-08-11,18.1,40,5,0
"6",2021-08-12 06:14:00,16,"43d50.2486N 58d53.1283W",7,7,7,50,110,"P","Rest","northern bottlenose","C1:   4427-4448  C2:2080-2113","43d49.9402N 58d53.2286W",1,"No","na",2021-08-12 06:44:00,NA,NA,NA,NA,43.8374766666667,58.8854716666667,6,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,9,2.5,0.2
"7",2021-08-12 06:45:00,18,"43d49.9321N 58d53.1183W",4,4,4,5,160,"P","Social Mill","northern bottlenose","C1:     C2:","d  d",1,"No","na",2021-08-12 06:53:00,NA,NA,NA,NA,43.8322016666667,58.885305,7,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,40,2.5,0.2
"8",2021-08-12 07:35:00,20,"43d50.3115N 58d53.1414W",1,1,1,80,20,"S","Trav Mill","northern bottlenose","C1:     C2:","43d50.301N 58d53.1425W",1,"No","na",2021-08-12 07:38:00,NA,NA,NA,NA,43.838525,58.88569,8,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,1.5,2.5,0.2
"9",2021-08-12 08:18:00,21,"43d51.4569N 58d54.4997W",2,2,2,20,30,"P","Social Mill","northern bottlenose","C1:   4511-4532  C2:2251-2336","43d51.4921N 58d54.4153W",1,"No","na",2021-08-12 08:08:29,NA,NA,NA,NA,43.857615,58.9083283333333,9,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,53,4.8,0.1
"10",2021-08-12 08:41:00,22,"43d51.4556N 58d54.3093W",2,2,2,400,120,"S",NA,"northern bottlenose","C1:4533-4587     C2:2338-2440","43d51.4371N 58d54.891W",1,"No","na",2021-08-12 09:12:00,NA,NA,NA,NA,43.8575933333333,58.905155,10,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,30,4.8,0.1
"11",2021-08-12 09:27:00,23,"43d51.16N 58d54.6061W",1,1,1,250,90,"P","Trav","northern bottlenose","C1:     C2:","d  d",1,"No","na",2021-08-12 10:00:00,NA,NA,NA,NA,43.8526666666667,58.9101016666667,11,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,16,4.8,0.1
"12",2021-08-12 11:45:00,24,"43d55.1793N 58d58.3085W",6,8,10,500,40,"S","Trav Rest","pilot whale","C1:     C2:","d  d",1,"No","na",2021-08-12 11:53:00,NA,NA,NA,NA,43.919655,58.9718083333333,12,"Glob","Globicephala melas","pilot whale",0,2021-08-12,18.7,18,6,3
"13",2021-08-12 15:29:00,25,"43d51.7681N 58d54.665W",4,4,4,20,160,"S","Mill","northern bottlenose","C1:   4588-4609  C2:2443-2480","43d51.747N 58d54.4701W",1,"No","na",2021-08-12 15:38:00,NA,NA,NA,NA,43.8628016666667,58.9110833333333,13,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,26,7,0.1
"14",2021-08-12 16:28:00,26,"43d52.9194N 58d55.972W",2,2,12,20,160,"P","Trav","northern bottlenose","C1:  4710-4615   C2:2482-2509","43d52.8382N 58d55.9798W",1,"No","na",2021-08-12 16:35:00,NA,NA,NA,NA,43.88199,58.9328666666667,14,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,1.41666666666667,7,0.1
"15",2021-08-12 17:12:00,27,"43d53.7553N 58d56.669W",8,8,10,300,0,"P","Trav","pilot whale","C1:     C2:","43d53.8474N 58d56.6916W",1,"No","na",2021-08-12 17:15:00,NA,NA,NA,NA,43.8959216666667,58.9444833333333,15,"Glob","Globicephala melas","pilot whale",0,2021-08-12,18.7,53,5.4,0.2
"16",2021-08-12 18:31:00,28,"43d56.4769N 58d58.4331W",1,1,1,100,100,"P",NA,"northern bottlenose","C1:     C2:","d  d",1,"No","na",2021-08-12 18:35:00,NA,NA,NA,NA,43.9412816666667,58.973885,16,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,26,5.4,0.2
"17",2021-08-12 18:37:00,29,"43d56.4699N 58d58.4397W",2,2,2,150,100,"P","Trav","northern bottlenose","C1: 4616-4618    C2:2510","43d56.2764N 58d58.5119W",1,"No","na",2021-08-12 18:46:00,NA,NA,NA,NA,43.941165,58.973995,17,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-12,18.7,30,7.2,0.1
"18",2021-08-12 19:35:00,30,"43d55.8721N 58d58.6736W",10,15,20,50,70,"P","Trav","common dolphin","C1:     C2:","43d55.8721N 58d58.6736W",1,"No","na",2021-08-12 19:44:00,NA,NA,NA,NA,43.9312016666667,58.9778933333333,18,"Del","Delphinus delphis","common dolphin",0,2021-08-12,18.7,28,7.2,0.1
"19",2021-08-13 07:21:00,31,"43d58.501N 58d59.8672W",2,2,2,100,30,"S",NA,"northern bottlenose","C1:     C2:","d  d",1,"No","na",2021-08-13 07:30:00,NA,NA,NA,NA,43.9750166666667,58.9977866666667,19,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-13,18.9,1.21666666666667,10.2,1
"20",2021-08-13 07:47:00,32,"43d59.3538N 58d59.7854W",3,3,5,10,0,"P","Trav","pilot whale","C1:     C2:","43d59.0544N 58d59.4587W",1,"No","na",2021-08-13 07:53:00,NA,NA,NA,NA,43.98923,58.9964233333333,20,"Glob","Globicephala melas","pilot whale",0,2021-08-13,18.9,1.26666666666667,11,0.1
"21",2021-08-13 07:56:00,33,"43d58.8981N 58d59.3515W",3,3,4,100,70,"P","Rest","pilot whale","C1:     C2:","43d58.0371N 58d58.7407W",1,"No","na",2021-08-13 08:00:00,NA,NA,NA,NA,43.981635,58.9891916666667,21,"Glob","Globicephala melas","pilot whale",0,2021-08-13,18.9,1.11666666666667,11,0.1
"22",2021-08-13 09:39:00,35,"43d54.5963N 58d59.5825W",5,5,10,150,30,"S","Trav","pilot whale","C1:     C2:","d  d",1,"No","na",2021-08-13 09:42:00,NA,NA,NA,NA,43.9099383333333,58.9930416666667,22,"Glob","Globicephala melas","pilot whale",0,2021-08-13,18.9,36,11,0.1
"23",2021-08-13 15:16:00,36,"43d52.4825N 58d55.2844W",2,2,3,2000,10,"P","Brea","northern bottlenose","C1:     C2:","d  d",1,"No","na",2021-08-13 00:00:00,NA,NA,NA,NA,43.8747083333333,58.9214066666667,23,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-13,18.9,11,16.4,4
"24",2021-08-13 16:01:00,37,"43d52.7133N 58d55.8261W",1,2,2,300,90,"P","Trav","pilot whale","C1:     C2:","d  d",1,"No","na",2021-08-13 16:03:00,NA,NA,NA,NA,43.878555,58.930435,24,"Glob","Globicephala melas","pilot whale",0,2021-08-13,18.9,56,16.4,4
"25",2021-08-13 16:16:00,38,"43d52.4467N 58d55.3101W",3,3,5,800,100,"P","Social","pilot whale","C1:     C2:","43d52.5316N 58d54.9583W",1,"No","na",2021-08-13 16:21:00,NA,NA,NA,NA,43.8741116666667,58.921835,25,"Glob","Globicephala melas","pilot whale",0,2021-08-13,18.9,1.18333333333333,16.4,4
"26",2021-08-13 17:00:00,39,"43d51.7342N 58d55.0068W",3,4,5,500,0,"P","Trav","pilot whale","C1:     C2:","43d51.7091N 58d54.7002W",1,"No","na",2021-08-13 17:04:00,NA,NA,NA,NA,43.8622366666667,58.91678,26,"Glob","Globicephala melas","pilot whale",0,2021-08-13,18.9,1.2,11,4
"27",2021-08-13 17:19:00,40,"43d51.4118N 58d54.0141W",3,3,3,500,20,"P","Rest Brea Mill","northern bottlenose","C1:   4620-4773  C2:2510-2613","d  d",1,"No","C1 from the mast,horizon poor",2021-08-13 17:58:00,NA,NA,NA,NA,43.8568633333333,58.900235,27,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-13,18.9,53,11,4
"28",2021-08-13 18:22:00,41,"43d51.759N 58d53.6735W",1,1,1,400,165,"S","Trav","pilot whale","C1:     C2:","d  d",1,"No","na",2021-08-13 18:23:00,NA,NA,NA,NA,43.86265,58.8945583333333,28,"Glob","Globicephala melas","pilot whale",0,2021-08-13,18.9,10,11,4
"29",2021-08-14 07:59:00,44,"43d54.0211N 58d57.3604W",1,1,1,20,180,"P","Rest","fin whale","C1:     C2:","43d54.0291N 58d57.6316W",1,"No","na",2021-08-14 08:02:00,NA,NA,NA,NA,43.9003516666667,58.9560066666667,29,"Balt","Balaenoptera physalus","fin whale",0,2021-08-14,19.1,1.1,11.4,0.1
"30",2021-08-14 07:56:00,43,"43d54.0359N 58d57.1554W",3,3,3,200,50,"P","Trav","northern bottlenose","C1: 4774-4783    C2:1102-3643","d  d",1,"No","na",2021-08-14 08:15:00,NA,NA,NA,NA,43.9005983333333,58.95259,30,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-14,19.1,1.15,11.4,0.1
"31",2021-08-14 08:01:00,45,"43d54.016N 58d57.3888W",3,3,3,400,10,"S","Mill","sowerby's","C1:   4784- 4824 C2: 2644-2710","d  d",1,"No","na",2021-08-14 08:18:00,NA,NA,NA,NA,43.9002666666667,58.95648,31,"Meso","Mesoplodon bidens","sowerby’s beaked whale",0.249158249158249,2021-08-14,19.1,1.06666666666667,11.4,0.1
"32",2021-08-14 08:21:00,45,"d  d",1,1,1,200,90,"P",NA,"fin whale","C1:     C2:","d  d",1,"No","na",2021-08-14 08:21:00,NA,NA,NA,NA,NA,NA,32,"Balt","Balaenoptera physalus","fin whale",0,2021-08-14,19.1,44,11.4,0.1
"33",2021-08-14 08:27:00,46,"43d54.181N 58d57.3735W",1,1,1,100,90,"S",NA,"fin whale","C1:     C2:2718","d  d",1,"No","along with nbw, left side pic",2021-08-14 08:43:00,NA,NA,NA,NA,43.9030166666667,58.956225,33,"Balt","Balaenoptera physalus","fin whale",0,2021-08-14,19.1,38,11.4,0.1
"34",2021-08-14 08:23:00,46,"43d54.1294N 58d57.4182W",5,5,5,450,100,"P","Rest","northern bottlenose","C1: 4825-4840    C2:2713-2772","43d54.119N 58d57.4194W",1,"No","na",2021-08-14 08:36:00,NA,NA,NA,NA,43.9021566666667,58.95697,34,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-14,19.1,42,11.4,0.1
"35",2021-08-14 09:46:00,47,"43d53.2766N 58d57.2693W",2,2,3,50,170,"S",NA,"sowerby's","C1:     C2:","d  d",1,"No","in the fog",2021-08-14 09:49:00,NA,NA,NA,NA,43.8879433333333,58.9544883333333,35,"Meso","Mesoplodon bidens","sowerby’s beaked whale",0.249158249158249,2021-08-14,19.1,41,11.4,0.1
"36",2021-08-14 09:56:00,48,"43d53.2753N 58d57.2672W",4,4,4,300,20,"P","Mill","sowerby's","C1:     C2:","43d53.2528N 58d57.1001W",1,"No","na",2021-08-14 09:57:00,NA,NA,NA,NA,43.8879216666667,58.9544533333333,36,"Meso","Mesoplodon bidens","sowerby’s beaked whale",0.249158249158249,2021-08-14,19.1,51,11.4,0.1
"37",2021-08-14 12:16:00,2,"43d52.9067N 58d56.0472W",2,2,3,50,30,"S","Rest","northern bottlenose","C1: 4849 - 4877   C2:2773-2801","43d52.9927N 58d55.6741W",1,NA,"na",2021-08-14 12:25:00,NA,NA,NA,NA,43.8817783333333,58.93412,37,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-14,19.1,14,13.8,1
"38",2021-08-14 13:04:00,5,"43d53.5886N 58d56.3858W",3,5,5,100,70,"S","Mill","pilot whale","C1:     C2:","43d53.9635N 58d56.7929W",1,NA,"na",2021-08-14 13:18:00,NA,NA,NA,NA,43.8931433333333,58.9397633333333,38,"Glob","Globicephala melas","pilot whale",0,2021-08-14,19.1,1.03333333333333,13.8,1
"39",2021-08-14 17:49:00,7,"43d56.7588N 58d59.904W",3,4,5,15,162,"P","Trav","pilot whale","C1:     C2:","d  d",1,NA,"na",2021-08-14 17:54:00,NA,NA,NA,NA,43.94598,58.9984,39,"Glob","Globicephala melas","pilot whale",0,2021-08-14,19.1,15,11,0.3
"40",2021-08-14 19:08:00,8,"43d53.5196N 58d55.888W",2,2,3,50,70,"S",NA,"sowerby's","C1:  4888 - 4916   C2: 2806 - 2837","d  d",1,NA,"na",2021-08-14 19:17:00,NA,NA,NA,NA,43.8919933333333,58.9314666666667,40,"Meso","Mesoplodon bidens","sowerby’s beaked whale",0.249158249158249,2021-08-14,19.1,1.06666666666667,11,0.3
"41",2021-08-14 19:15:00,9,"43d53.1854N 58d55.4996W",6,7,8,50,60,"P",NA,"pilot whale","C1:     C2:","43d53.0132N 58d55.354W",1,NA,"na",2021-08-14 19:19:00,NA,NA,NA,NA,43.8864233333333,58.9249933333333,41,"Glob","Globicephala melas","pilot whale",0,2021-08-14,19.1,1.18333333333333,11,0.3
"42",2021-08-15 08:17:00,10,"43d54.1971N 58d57.4727W",1,1,2,20,60,"P",NA,"pilot whale","C1:     C2:","43d54.2965N 58d57.6142W",1,NA,"na",2021-08-15 08:20:00,NA,NA,NA,NA,43.903285,58.9578783333333,42,"Glob","Globicephala melas","pilot whale",0,2021-08-15,20,48,13,0.1
"43",2021-08-15 08:37:00,11,"43d55.1798N 58d58.5859W",5,7,9,20,30,"S",NA,"pilot whale","C1:     C2:","43d55.2891N 58d58.7179W",1,NA,"na",2021-08-15 08:40:00,NA,NA,NA,NA,43.9196633333333,58.9764316666667,43,"Glob","Globicephala melas","pilot whale",0,2021-08-15,20,28,13,0.1
"44",2021-08-15 11:38:00,12,"44d0.2372N 59d0.307W",3,4,5,400,45,"S",NA,"pilot whale","C1:     C2:","44d0.0019N 59d0.1506W",1,NA,"na",2021-08-15 11:43:00,NA,NA,NA,NA,44.0039533333333,59.0051166666667,44,"Glob","Globicephala melas","pilot whale",0,2021-08-15,20,26,12.5,0.2
"45",2021-08-15 12:29:00,13,"43d57.9058N 58d58.6215W",5,6,7,30,90,"P",NA,"pilot whale","C1:     C2:","d  d",1,NA,"na",2021-08-15 12:30:00,NA,NA,NA,NA,43.9650966666667,58.977025,45,"Glob","Globicephala melas","pilot whale",0,2021-08-15,20,25,12.5,0.2
"46",2021-08-15 14:55:00,14,"43d52.1766N 58d55.6301W",7,7,7,25,160,"S","Mill","northern bottlenose","C1:  4917 - 5064   C2: 2840 - 2958","43d52.1647N 58d55.6764W",1,NA,"na",2021-08-15 15:11:00,NA,NA,NA,NA,43.86961,58.9271683333333,46,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-15,20,1.05,11,1
"47",2021-08-15 15:19:00,15,"43d52.1082N 58d55.449W",6,7,8,400,60,"P",NA,"northern bottlenose","C1: 5065 - 5249     C2: 2962 - 3086","43d52.1268N 58d55.5589W",1,NA,"na",2021-08-15 15:38:00,NA,NA,NA,NA,43.86847,58.92415,47,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-15,20,39,11,1
"48",2021-08-15 16:02:00,16,"43d52.1668N 58d55.7387W",5,5,6,300,5,"S","Mill","northern bottlenose","C1:5250-5295     C2:3088-3166","43d52.2151N 58d55.5739W",1,NA,"tail slaps, 1 calf and one medium sized",2021-08-15 16:16:00,NA,NA,NA,NA,43.8694466666667,58.9289783333333,48,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-15,20,4,11,1
"49",2021-08-15 18:15:00,17,"43d49.2026N 58d53.723W",8,10,12,250,90,"P",NA,"pilot whale","C1:     C2:","43d49.2012N 58d53.7221W",1,NA,"na",2021-08-15 18:18:00,NA,NA,NA,NA,43.8200433333333,58.8953833333333,49,"Glob","Globicephala melas","pilot whale",0,2021-08-15,20,14,11.6,0.1
"50",2021-08-15 20:31:00,18,"43d52.6022N 58d55.7042W",2,2,3,50,160,"S","Mill","northern bottlenose","C1:     C2:","d  d",1,NA,"na",2021-08-15 20:31:00,NA,NA,NA,NA,43.8767033333333,58.9284033333333,50,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-15,20,32,11,0.5
"51",2021-08-16 06:51:00,19,"43d50.4364N 58d56.466W",1,1,1,50,10,"S","Trav Mill","northern bottlenose","C1:  5297 - 5329   C2: 3167 - 3239","43d51.5093N 58d55.7264W",1,NA,"715: clicks on hydrophone worth looking at, startrd with 2 individuals that were joined by two others",2021-08-16 07:31:00,NA,NA,NA,NA,43.8406066666667,58.9411,51,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-16,20.4,47,8.1,0.1
"52",2021-08-16 08:37:00,21,"43d51.8542N 58d54.5737W",3,3,3,40,165,"S","Trav","sowerby's","C1:     C2:","d  d",1,NA,"na",2021-08-16 08:37:00,NA,NA,NA,NA,43.8642366666667,58.9095616666667,52,"Meso","Mesoplodon bidens","sowerby’s beaked whale",0.249158249158249,2021-08-16,20.4,44,8.5,4
"53",2021-08-16 08:41:00,22,"43d51.8511N 58d54.6088W",2,2,2,200,45,"P","Trav","pilot whale","C1:     C2:","d  d",1,NA,"na",2021-08-16 08:42:00,NA,NA,NA,NA,43.864185,58.9101466666667,53,"Glob","Globicephala melas","pilot whale",0,2021-08-16,20.4,40,8.5,4
"54",2021-08-16 09:15:00,23,"43d52.6045N 58d54.5975W",1,1,1,200,10,"P",NA,"sowerby's","C1:     C2:","d  d",1,NA,"na",2021-08-16 09:19:00,NA,NA,NA,NA,43.8767416666667,58.9099583333333,54,"Meso","Mesoplodon bidens","sowerby’s beaked whale",0.249158249158249,2021-08-16,20.4,6,8.5,4
"55",2021-08-16 07:51:00,20,"43d51.5228N 58d54.8228W",4,5,6,500,0,"P","Mill","northern bottlenose","C1: 5297- 5460   C2:3167-3381","d  d",1,NA,"drone flights",2021-08-16 09:20:00,NA,NA,NA,NA,43.8587133333333,58.9137133333333,55,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-16,20.4,1.5,8.5,4
"56",2021-08-16 09:26:00,21,"43d52.7505N 58d55.1859W",2,2,2,30,90,"S",NA,"sowerby's","C1:   5462-5467  C2:3382-3403","d  d",1,NA,"na",2021-08-16 09:30:00,NA,NA,NA,NA,43.879175,58.919765,56,"Meso","Mesoplodon bidens","sowerby’s beaked whale",0.249158249158249,2021-08-16,20.4,5,8.5,4
"57",2021-08-16 09:47:00,22,"43d52.697N 58d55.4447W",4,5,6,80,45,"S",NA,"northern bottlenose","C1:   5469 - 5550  C2: 3405 - 3440","43d52.3451N 58d55.2176W",1,NA,"na",2021-08-16 10:08:00,NA,NA,NA,NA,43.8782833333333,58.9240783333333,57,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-16,20.4,26,8.5,4
"58",2021-08-16 10:09:00,23,"43d52.2929N 58d55.184W",2,3,3,150,50,"S",NA,"sowerby's","C1: 5551 - 5554    C2: 3442 - 3447","43d52.1301N 58d55.095W",1,NA,"na",2021-08-16 10:16:00,NA,NA,NA,NA,43.8715483333333,58.9197333333333,58,"Meso","Mesoplodon bidens","sowerby’s beaked whale",0.249158249158249,2021-08-16,20.4,48,8.5,4
"59",2021-08-16 10:46:00,25,"43d52.0098N 58d55.7883W",1,1,1,400,90,"S",NA,"sowerby's","C1:     C2:","43d52.0088N 58d55.7862W",1,NA,"na",2021-08-16 10:46:00,NA,NA,NA,NA,43.86683,58.929805,59,"Meso","Mesoplodon bidens","sowerby’s beaked whale",0.249158249158249,2021-08-16,20.4,1.3,9.8,4
"60",2021-08-16 10:19:00,24,"43d51.7856N 58d55.0889W",8,8,8,400,10,"P","Mill","northern bottlenose","C1:     C2:","43d51.9496N 58d55.1139W",1,NA,"3  distant",2021-08-16 10:30:00,NA,NA,NA,NA,43.8630933333333,58.9181483333333,60,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-16,20.4,58,8.5,4
"61",2021-08-16 10:48:00,26,"43d52.0713N 58d55.7098W",4,4,5,300,0,"P",NA,"northern bottlenose","C1:     C2:","43d52.1172N 58d55.6242W",1,NA,"na",2021-08-16 10:52:00,NA,NA,NA,NA,43.867855,58.9284966666667,61,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-16,20.4,1.26666666666667,9.8,4
"62",2021-08-16 11:19:00,28,"43d52.5348N 58d55.6153W",2,2,2,75,30,"P","Trav","pilot whale","C1:     C2:","d  d",1,NA,"na",2021-08-16 11:22:00,NA,NA,NA,NA,43.87558,58.9269216666667,62,"Glob","Globicephala melas","pilot whale",0,2021-08-16,20.4,45,9.8,4
"63",2021-08-16 11:09:00,27,"43d52.5083N 58d55.7013W",5,5,5,125,40,"S","Trav Rest","northern bottlenose","C1: 5631-5637    C2: 3545-","d  d",1,NA,"na",2021-08-16 11:20:00,NA,NA,NA,NA,43.8751383333333,58.928355,63,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-16,20.4,55,9.8,4
"64",2021-08-16 11:37:00,29,"43d52.5342N 58d55.828W",4,4,4,200,20,"P","Trav","northern bottlenose","C1:     C2:","43d52.1952N 58d55.4415W",1,NA,"no photos",2021-08-16 11:45:00,NA,NA,NA,NA,43.87557,58.9304666666667,64,"Hyp","Hyperoodon ampullatus","northern bottlenose whale",0.0800000000000001,2021-08-16,20.4,27,9.8,4
